idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,hygienist_for_general,hygienist_for_pediatric
5395," 901 SUMMIT ROAD,-,-,MIDDLEBURG,PENNSYLVANIA,17842",1.0,0.0,0.0,109.0,40.76666912,40.76666912,2.0,0.0
5396," 901 WAVERLY ROAD,-,-,BRYN MAWR,PENNSYLVANIA,19010",0.0,0.0,1.0,91.0,40.0397545,40.0397545,0.0,0.0
5397," 902 MONTCLAIR DRIVE,-,-,CORAPOLIS,PENNSYLVANIA,15108",1.0,0.0,0.0,3.0,40.468506,40.468506,2.0,0.0
5398," 903 DUBLIN WAY,-,-,CHESTER SPRINGS,PENNSYLVANIA,19425",0.0,0.0,1.0,29.0,40.08382971,40.08382971,0.0,0.0
5399," 903 LAURENS LANE,-,-,WARWICK,PENNSYLVANIA,18974",1.0,0.0,0.0,17.0,40.22939425,40.22939425,2.0,0.0
5400," 903 NESHAMINY STREET,-,-,HULMEVILLE,PENNSYLVANIA,19047",1.0,0.0,0.0,17.0,40.14736619,40.14736619,2.0,0.0
5401," 903 S 16TH STREET,-,-,PHILADELPHIA,PENNSYLVANIA,19146",0.0,0.0,1.0,101.0,39.94000553,39.94000553,0.0,0.0
5402," 903 S CASCADE ST,-,-,NEW CASTLE,PENNSYLVANIA,16101",0.0,0.0,1.0,73.0,40.98497682,40.98497682,0.0,0.0
5403," 904 RIDLEY CREEK DRIVE,-,-,MEDIA,PENNSYLVANIA,19063",1.0,0.0,0.0,45.0,39.89013426,39.89013426,2.0,0.0
5404," 905 CRYSTLE ROAD,-,-,ASTON,PENNSYLVANIA,19014",0.0,0.0,1.0,45.0,39.8624717,39.8624717,0.0,0.0
5405," 905 GREENBRIAR LN,-,-,SPRINGFIELD,PENNSYLVANIA,19064",1.0,0.0,0.0,45.0,39.91471898,39.91471898,2.0,0.0
5406," 906 HEIDRICK STREET,-,-,CLARION,PENNSYLVANIA,16214",1.0,0.0,0.0,31.0,41.20201467,41.20201467,2.0,0.0
5407," 906 PROSPECT AVE,-,-,SCRANTON,PENNSYLVANIA,18505",1.0,0.0,0.0,69.0,41.39559405,41.39559405,2.0,0.0
5408," 907 FLORAL VALE BLVD,-,-,YARDLEY,PENNSYLVANIA,19067",1.0,0.0,0.0,17.0,40.21984263,40.21984263,2.0,0.0
5409," 907 JOHNSTON AVENUE,-,-,KITTANNING,PENNSYLVANIA,16201",1.0,0.0,0.0,5.0,40.8257674,40.8257674,2.0,0.0
5410," 908 COPPER BEECH LN,-,-,WAYNE,PENNSYLVANIA,19087",0.0,0.0,1.0,29.0,40.06131142,40.06131142,0.0,0.0
5411," 908 PENN AVENUE,-,-,WYOMISSING,PENNSYLVANIA,19610",1.0,0.0,0.0,11.0,40.3352682,40.3352682,2.0,0.0
5412," 909 W NORTH STREET,-,-,CARLISLE,PENNSYLVANIA,17013",1.0,0.0,0.0,41.0,40.20660452,40.20660452,2.0,0.0
5413," 909 WALNUT ST,3RD FLOOR,3RD FLOOR,PHILADELPHIA,PENNSYLVANIA,19107",1.0,0.0,0.0,101.0,39.94859155,39.94859155,2.0,0.0
5414," 91 CHESTNUT ROAD,-,-,PAOLI,PENNSYLVANIA,19301",1.0,0.0,0.0,29.0,40.03913165,40.03913165,2.0,0.0
5415," 91 LANEY STREET,-,-,MIFFLINBURG,PENNSYLVANIA,17844",1.0,0.0,0.0,119.0,40.91826489,40.91826489,2.0,0.0
5416," 910 ADAM CT,-,-,NEW HOPE,PENNSYLVANIA,18938",1.0,0.0,0.0,17.0,40.36411854,40.36411854,2.0,0.0
5417," 910 ROSLYN DRIVE,-,-,BERWICK,PENNSYLVANIA,18603",1.0,0.0,0.0,79.0,41.06715858,41.06715858,2.0,0.0
5418," 910 VALLEY FORGE RD,-,-,LANSDALE,PENNSYLVANIA,19446",1.0,0.0,0.0,91.0,40.23201671,40.23201671,2.0,0.0
5419," 911 SCONNELLTOWN RD,-,-,WEST CHESTER,PENNSYLVANIA,19382",1.0,0.0,0.0,29.0,39.94198685,39.94198685,2.0,0.0
5420," 912 ALANDALE DRIVE,-,-,CHAMBERSBURG,PENNSYLVANIA,17202",1.0,0.0,0.0,55.0,39.92138583,39.92138583,2.0,0.0
5421," 912 WALNUT STREET,-,-,HOLLIDAYSBURG,PENNSYLVANIA,16648",1.0,0.0,0.0,13.0,40.43236221,40.43236221,2.0,0.0
5422," 912 WEST MAIN ST  STE 404,-,-,NEW HOLLAND,PENNSYLVANIA,17557",1.0,0.0,0.0,71.0,40.09238418,40.09238418,2.0,0.0
5423," 913 BARN VIEW LANE,-,-,BREINIGSVILLE,PENNSYLVANIA,18031",1.0,0.0,0.0,77.0,40.55529659,40.55529659,2.0,0.0
5424," 913 BLUE JAY ROAD,-,-,HARRISBURG,PENNSYLVANIA,17111",1.0,0.0,0.0,43.0,40.25339795,40.25339795,2.0,0.0
5425," 913 EAST CRAWFORD AVENUE,-,-,ALTOONA,PENNSYLVANIA,16602",1.0,0.0,0.0,13.0,40.51221548,40.51221548,2.0,0.0
5426," 914 SOUTH AVENUE,APT. B4,-,SECANE,PENNSYLVANIA,19018",1.0,0.0,0.0,45.0,39.91174422,39.91174422,2.0,0.0
5427," 915 HICKORY STREET,-,-,ROARING SPRING,PENNSYLVANIA,16673",1.0,0.0,0.0,13.0,40.32875248,40.32875248,2.0,0.0
5428," 915 JADE AVE,-,-,LANCASTER,PENNSYLVANIA,17601",1.0,0.0,0.0,71.0,40.06722379,40.06722379,2.0,0.0
5429," 915 SAXONBURG BOULEVARD,SUITE 205,-,PITTSBURGH,PENNSYLVANIA,15223",1.0,0.0,0.0,3.0,40.512054799999994,40.512054799999994,2.0,0.0
5430," 916 TANNERIE RUN RD,-,-,AMBLER,PENNSYLVANIA,19002",0.0,0.0,1.0,91.0,40.16064711,40.16064711,0.0,0.0
5431," 917 GRANT ROAD,-,-,FOLCROFT,PENNSYLVANIA,19032",0.0,0.0,1.0,45.0,39.88793687,39.88793687,0.0,0.0
5432," 918 EDDYSTONE AVE,APARTMENT A,-,EDDYSTONE,PENNSYLVANIA,19022",1.0,0.0,0.0,45.0,39.858970299999996,39.858970299999996,2.0,0.0
5433," 918 LANCASTER AVE 1ST FLR,-,-,READING,PENNSYLVANIA,19607",1.0,0.0,0.0,11.0,40.3147039,40.3147039,2.0,0.0
5434," 918 TUSTIN STREET ,2ND FLOOR,-,PHILADELPHIA,PENNSYLVANIA,19111",1.0,0.0,0.0,101.0,40.07925955,40.07925955,2.0,0.0
5435," 919 CONESTOGA RD,SUITE 100,-,BRYN MAWR,PENNSYLVANIA,19010",1.0,0.0,0.0,45.0,40.02524817,40.02524817,2.0,0.0
5436," 919 CONESTOGA ROAD,BLDG 2 SUITE 209,-,ROSEMONT,PENNSYLVANIA,19010",1.0,0.0,0.0,45.0,40.02524817,40.02524817,2.0,0.0
5437," 919 CONESTOGA ROAD,BUILDING 2,SUITE 306,ROSEMONT,PENNSYLVANIA,19010",1.0,0.0,0.0,45.0,40.02524817,40.02524817,2.0,0.0
5438," 919 HIGH STREET,-,-,COATESVILLE,PENNSYLVANIA,19320",1.0,0.0,0.0,29.0,39.98174026,39.98174026,2.0,0.0
5439," 919 W. 15TH STREET,-,-,HAZLETON,PENNSYLVANIA,182012707",1.0,0.0,0.0,79.0,40.96620743,40.96620743,2.0,0.0
5440," 92 DEN MAR DRIVE,-,-,HOLTWOOD,PENNSYLVANIA,17532",1.0,0.0,0.0,71.0,39.88115018,39.88115018,2.0,0.0
5441," 92 LAWRENCE AVE,-,-,HOLLAND,PENNSYLVANIA,18966",0.0,0.0,1.0,17.0,40.19295548,40.19295548,0.0,0.0
5442," 920 EVERGREEN LANE,-,-,CHESTER SPRINGS,PENNSYLVANIA,19425",1.0,0.0,0.0,29.0,40.07801373,40.07801373,2.0,0.0
5443," 920 MT HOOD DRIVE,-,-,PITTSBURGH,PENNSYLVANIA,15239",1.0,0.0,0.0,3.0,40.48367622,40.48367622,2.0,0.0
5444," 920 N NEW ST,-,-,BETHLEHEM,PENNSYLVANIA,18018",1.0,0.0,0.0,95.0,40.62674892,40.62674892,2.0,0.0
5445," 920 N NEW STREET,-,-,BETHLEHEM,PENNSYLVANIA,18018",1.0,0.0,0.0,95.0,40.62674892,40.62674892,2.0,0.0
5446," 920 NORTH BROAD STREET,-,-,LANSDALE,PENNSYLVANIA,19446",1.0,0.0,0.0,91.0,40.24880477,40.24880477,2.0,0.0
5447," 920 NORTH STATE STREET,-,-,EPHRATA,PENNSYLVANIA,17522",1.0,0.0,0.0,71.0,40.19140072,40.19140072,2.0,0.0
5448," 920 STOVERSTOWN ROAD,-,-,YORK,PENNSYLVANIA,17408",0.0,0.0,1.0,133.0,39.90475035,39.90475035,0.0,0.0
5449," 920 WYOMING AVENUE,SUITE 203,-,FORTY FORT,PENNSYLVANIA,18704",0.0,0.0,1.0,79.0,41.277353999999995,41.277353999999995,0.0,0.0
5450," 9200 LANSFORD ST,-,-,PHILADELPHIA,PENNSYLVANIA,19114",1.0,0.0,0.0,101.0,40.06021042,40.06021042,2.0,0.0
5451," 9200 PERRY HWY,-,-,PITTSBURGH,PENNSYLVANIA,15237",1.0,0.0,0.0,3.0,40.5735714,40.5735714,2.0,0.0
5452," 921 KERLIN STREET,-,-,CHESTER,PENNSYLVANIA,19013",0.0,0.0,1.0,45.0,39.84869134,39.84869134,0.0,0.0
5453," 921 N BETHLEHEM PIKE,P O BOX 739,-,SPRING HOUSE,PENNSYLVANIA,19477",1.0,0.0,0.0,91.0,40.18386983,40.18386983,2.0,0.0
5454," 921 SCENIC DR,-,-,COAL CENTER,PENNSYLVANIA,15423",1.0,0.0,0.0,125.0,40.10065969,40.10065969,2.0,0.0
5455," 921 THREE DEGREE RD,-,-,BUTLER,PENNSYLVANIA,16002",1.0,0.0,0.0,19.0,40.76126174,40.76126174,2.0,0.0
5456," 922 CHERRY STREET,-,-,AVOCA,PENNSYLVANIA,18641",0.0,1.0,0.0,79.0,41.33732881,41.33732881,0.0,2.0
5457," 922 COPPER BEECH LANE,-,-,WAYNE,PENNSYLVANIA,19087",0.0,0.0,1.0,29.0,40.06139401,40.06139401,0.0,0.0
5458," 922 GREEN ST,-,-,HARRISBURG,PENNSYLVANIA,17102",1.0,0.0,0.0,43.0,40.26639948,40.26639948,2.0,0.0
5459," 922 PENNWOOD CIR,-,-,LANCASTER,PENNSYLVANIA,17601",1.0,0.0,0.0,71.0,40.05828726,40.05828726,2.0,0.0
5460," 922 SPRUCE STREET,-,-,READING,PENNSYLVANIA,19602",1.0,0.0,0.0,11.0,40.3303395,40.3303395,2.0,0.0
5461," 922 STRAWSER HILL ROAD,-,-,MILLERSTOWN,PENNSYLVANIA,17062",0.0,0.0,1.0,67.0,40.64347592,40.64347592,0.0,0.0
5462," 922 WAVERLY  RD,-,-,BRYN MAWR,PENNSYLVANIA,19010",1.0,0.0,0.0,91.0,40.04024857,40.04024857,2.0,0.0
5463," 9227 LANSFORD ST,-,-,PHILADELPHIA,PENNSYLVANIA,19114",1.0,0.0,0.0,101.0,40.06137989,40.06137989,2.0,0.0
5464," 923 EAST PHILADELPHIA STREET,-,-,YORK,PENNSYLVANIA,17403",1.0,0.0,0.0,133.0,39.9711921,39.9711921,2.0,0.0
5465," 923 STARFORD RD,-,-,CLYMER,PENNSYLVANIA,15728",1.0,0.0,0.0,63.0,40.66567378,40.66567378,2.0,0.0
5466," 924 COLONIAL AVE,SUITE I,-,YORK,PENNSYLVANIA,17403",1.0,0.0,0.0,133.0,39.92297323,39.92297323,2.0,0.0
5467," 924 HAMILTON WAY,-,-,WARWICK,PENNSYLVANIA,18974",1.0,0.0,0.0,17.0,40.22897945,40.22897945,2.0,0.0
5468," 924-G COLONIAL AVE,-,-,YORK,PENNSYLVANIA,17403",0.0,0.0,1.0,133.0,39.94228036,39.94228036,0.0,0.0
5469," 925 KELLER DRIVE,-,-,RED LION,PENNSYLVANIA,17356",1.0,0.0,0.0,133.0,39.93292357,39.93292357,2.0,0.0
5470," 925 N SURREY DR,-,-,AMBLER,PENNSYLVANIA,19002",1.0,0.0,0.0,91.0,40.19688044,40.19688044,2.0,0.0
5471," 925 S 8TH STREET,APARTMENT 2 A,-,PHILADELPHIA,PENNSYLVANIA,19147",1.0,0.0,0.0,101.0,39.93763558,39.93763558,2.0,0.0
5472," 9255 OLDE SCOTLAND ROAD,-,-,SHIPPENSBURG,PENNSYLVANIA,17257",1.0,0.0,0.0,41.0,40.04912708,40.04912708,2.0,0.0
5473," 926 AGNES AVE,-,-,MORTON,PENNSYLVANIA,19070",1.0,0.0,0.0,45.0,39.90392435,39.90392435,2.0,0.0
5474," 928 2ND STREET PIKE,UNIT 4,-,RICHBORO,PENNSYLVANIA,18954",1.0,0.0,0.0,17.0,40.21231061,40.21231061,2.0,0.0
5475," 928 BENNETT ST,-,-,LUZERNE,PENNSYLVANIA,18709",1.0,0.0,0.0,79.0,41.29144756,41.29144756,2.0,0.0
5476," 928 E 37TH ST,-,-,ERIE,PENNSYLVANIA,16504",1.0,0.0,0.0,49.0,42.11061476,42.11061476,2.0,0.0
5477," 929 GREEN HILLS RD,-,-,BIRDSBORO,PENNSYLVANIA,19508",1.0,0.0,0.0,11.0,40.2737932,40.2737932,2.0,0.0
5478," 929 LYCOMING MALL DRIVE,-,-,PENNSDALE,PENNSYLVANIA,17756",1.0,0.0,0.0,81.0,41.23535187,41.23535187,2.0,0.0
5479," 929 SAINT JOSEPH ST,-,-,LANCASTER,PENNSYLVANIA,17603",0.0,0.0,1.0,71.0,40.02872782,40.02872782,0.0,0.0
5480," 93 LONG LANE,-,-,KIRKWOOD,PENNSYLVANIA,17536",1.0,0.0,0.0,71.0,39.81028333,39.81028333,2.0,0.0
5481," 93 NORTH MAPLE AVENUE,-,-,POTTSVILLE,PENNSYLVANIA,17901",1.0,0.0,0.0,107.0,40.7026847,40.7026847,2.0,0.0
5482," 930 HENRIETTA  AVENUE,SUITE A,-,HUNTINGDON VALLEY,PENNSYLVANIA,19006",1.0,0.0,0.0,91.0,40.09157151,40.09157151,2.0,0.0
5483," 930 HENRIETTA AVENUE,SUITE A,-,HUNTINGDON VLY,PENNSYLVANIA,19006",1.0,0.0,0.0,91.0,40.09157151,40.09157151,2.0,0.0
5484," 930 S. HUMER STREET,-,-,ENOLA,PENNSYLVANIA,17025",1.0,0.0,0.0,41.0,40.2769106,40.2769106,2.0,0.0
5485," 9300 FRANKFORD AVE,-,-,PHILADELPHIA,PENNSYLVANIA,19114",1.0,0.0,0.0,101.0,40.05660318,40.05660318,2.0,0.0
5486," 931 HAVERFORD ROAD,-,-,BRYN MAWR,PENNSYLVANIA,19010",1.0,0.0,0.0,45.0,40.01443781,40.01443781,2.0,0.0
5487," 931 W SHUNK ST,-,-,PHILADELPHIA,PENNSYLVANIA,19148",0.0,0.0,1.0,101.0,39.91735898,39.91735898,0.0,0.0
5488," 932 5TH AVENUE,-,-,FORD CITY,PENNSYLVANIA,16226",1.0,0.0,0.0,5.0,40.770362799999994,40.770362799999994,2.0,0.0
5489," 932 ORCHARD STEET,-,-,AKRON,PENNSYLVANIA,17501",1.0,0.0,0.0,71.0,40.15951475,40.15951475,2.0,0.0
5490," 9330 NEIL RD,A,-,PHILADELPHIA,PENNSYLVANIA,19115",1.0,0.0,0.0,101.0,40.08518991,40.08518991,2.0,0.0
5491," 934 CORNWALL ROAD,-,-,LEBANON,PENNSYLVANIA,17042",1.0,0.0,0.0,75.0,40.32580473,40.32580473,2.0,0.0
5492," 934 MILFORD ROAD,-,-,DINGMANS FERRY,PENNSYLVANIA,18328",1.0,0.0,0.0,103.0,41.24910483,41.24910483,2.0,0.0
5493," 935 SOUTH 30TH STREET,-,-,CAMP HILL,PENNSYLVANIA,17011",1.0,0.0,0.0,41.0,40.22922699,40.22922699,2.0,0.0
5494," 9359 CLARK STREET,-,-,PHILADELPHIA,PENNSYLVANIA,19115",0.0,0.0,1.0,101.0,40.08116812,40.08116812,0.0,0.0
5495," 936 CLOVER HILL ROAD,-,-,WYNNEWOOD,PENNSYLVANIA,190961631",1.0,0.0,0.0,91.0,40.00121572,40.00121572,2.0,0.0
5496," 936 HIGHWOOD AVENUE,-,-,READING,PENNSYLVANIA,19607",1.0,0.0,0.0,11.0,40.312129,40.312129,2.0,0.0
5497," 937 AVONDALE DRIVE,-,-,RED HILL,PENNSYLVANIA,18076",1.0,0.0,0.0,91.0,40.38446663,40.38446663,2.0,0.0
5498," 937 CHRISTIAN ST,-,-,PHILADELPHIA,PENNSYLVANIA,19147",1.0,0.0,0.0,101.0,39.93893953,39.93893953,2.0,0.0
5499," 937 EAST 4TH STREET,-,-,BETHLEHEM,PENNSYLVANIA,18015",1.0,0.0,0.0,95.0,40.61089704,40.61089704,2.0,0.0
5500," 9380 MCKNIGHT ROAD,ARCADIA COURT SUITE 103,-,PITTSBURGH,PENNSYLVANIA,15237",1.0,0.0,0.0,3.0,40.54882342,40.54882342,2.0,0.0
5501," 94 FALLS TULLYTOWN RD,-,-,LEVITTOWN,PENNSYLVANIA,19054",1.0,0.0,0.0,17.0,40.17934815,40.17934815,2.0,0.0
5502," 9401 MCKNIGHT RD #301-A,-,-,PITTSBURGH,PENNSYLVANIA,15237",0.0,0.0,1.0,3.0,40.5768739,40.5768739,0.0,0.0
5503," 9401 MCKNIGHT ROAD,SUITE 307,-,PITTSBURGH,PENNSYLVANIA,15237",1.0,0.0,0.0,3.0,40.5768739,40.5768739,2.0,0.0
5504," 941 BUTTONWOOD STREET,-,-,EMMAUS,PENNSYLVANIA,18049",1.0,0.0,0.0,77.0,40.55570859,40.55570859,2.0,0.0
5505," 941 MONTCLAIR DR,-,-,MOON TOWNSHIP,PENNSYLVANIA,15108",1.0,0.0,0.0,3.0,40.4674731,40.4674731,2.0,0.0
5506," 942 WESTERN AVENUE,-,-,PITTSBURGH,PENNSYLVANIA,15233",1.0,0.0,0.0,3.0,40.4518558,40.4518558,2.0,0.0
5507," 945 HAVERFORD ROAD SUITE 200,-,-,BRYN MAWR,PENNSYLVANIA,19010",2.0,0.0,0.0,45.0,40.01479052,40.01479052,4.0,0.0
5508," 945 ROUTE 68,-,-,NEW BRIGHTON,PENNSYLVANIA,15066",1.0,0.0,0.0,7.0,40.73620476,40.73620476,2.0,0.0
5509," 946 BUCK ROAD,-,-,QUARRYVILLE,PENNSYLVANIA,17566",0.0,0.0,1.0,71.0,39.87751367,39.87751367,0.0,0.0
5510," 9470 CENTURY DRIVE,-,-,HUNTINGDON,PENNSYLVANIA,16652",1.0,0.0,0.0,61.0,40.50635043,40.50635043,2.0,0.0
5511," 95 GREEN SPRINGS RD,-,-,YORK,PENNSYLVANIA,17404",1.0,0.0,0.0,133.0,40.06477189,40.06477189,2.0,0.0
5512," 95 KIERA WAY ,-,-,MIDDLEBURG,PENNSYLVANIA,17842",1.0,0.0,0.0,109.0,40.80425227,40.80425227,2.0,0.0
5513," 95 ROSALIA CIRCLE,-,-,YORK,PENNSYLVANIA,17402",1.0,0.0,0.0,133.0,39.96003251,39.96003251,2.0,0.0
5514," 95 WILLOW DRIVE,-,-,LEVITTOWN,PENNSYLVANIA,19054",1.0,0.0,0.0,17.0,40.16035351,40.16035351,2.0,0.0
5515," 950 GREENTREE RD,-,-,PITTSBURGH,PENNSYLVANIA,15220",1.0,0.0,0.0,3.0,40.42043510000001,40.42043510000001,2.0,0.0
5516," 950 NORTH 3RD ST,UNIT 403,-,PHILADELPHIA,PENNSYLVANIA,19123",0.0,0.0,1.0,101.0,39.96582398,39.96582398,0.0,0.0
5517," 950 PROGRESS ST,APT 234,-,PITTSBURGH,PENNSYLVANIA,15212",1.0,0.0,0.0,3.0,40.45388320000001,40.45388320000001,2.0,0.0
5518," 950 WEST AVENUE,-,-,SPRINGFIELD,PENNSYLVANIA,19064",1.0,0.0,0.0,45.0,39.91857947,39.91857947,2.0,0.0
5519," 951 ROHRERSTOWN ROAD,-,-,LANCASTER,PENNSYLVANIA,17601",1.0,0.0,0.0,71.0,40.05918254,40.05918254,2.0,0.0
5520," 952 HEDGEWYCK LANE,-,-,ELIZABETHTOWN,PENNSYLVANIA,17022",1.0,0.0,0.0,71.0,40.17001936,40.17001936,2.0,0.0
5521," 9523 FRANKFORD AVENUE,-,-,PHILADELPHIA,PENNSYLVANIA,19114",1.0,0.0,0.0,101.0,40.05793948,40.05793948,2.0,0.0
5522," 954 LIMEKILN ROAD,-,-,DOYLESTOWN,PENNSYLVANIA,18901",1.0,0.0,0.0,17.0,40.32493367,40.32493367,2.0,0.0
5523," 955 JONES ROAD,-,-,GULPH MILLS,PENNSYLVANIA,19428",1.0,0.0,0.0,91.0,40.07348778,40.07348778,2.0,0.0
5524," 955 PENN AVENUE,-,-,WYOMISSING,PENNSYLVANIA,19610",1.0,0.0,0.0,11.0,40.33561629999999,40.33561629999999,2.0,0.0
5525," 955 SOUTH GEORGE STREET,-,-,YORK,PENNSYLVANIA,17403",1.0,0.0,0.0,133.0,39.94945034,39.94945034,2.0,0.0
5526," 957 BEN FRANKLIN HWY WEST,-,-,DOUGLASSVILLE,PENNSYLVANIA,19518",1.0,0.0,0.0,11.0,40.264579499999996,40.264579499999996,2.0,0.0
5527," 957 SEPTEMBER DRIVE,-,-,SCRANTON,PENNSYLVANIA,18503",1.0,0.0,0.0,69.0,41.41110651,41.41110651,2.0,0.0
5528," 957 SEPTEMBER DRIVE,-,-,SCRANTON,PENNSYLVANIA,18505",0.0,1.0,0.0,69.0,41.38800165,41.38800165,0.0,2.0
5529," 958 STEELVILLE ROAD,-,-,COCHRANVILLE,PENNSYLVANIA,19330",1.0,0.0,0.0,29.0,39.90118576,39.90118576,2.0,0.0
5530," 959 COLLINS AVE.,-,-,BADEN,PENNSYLVANIA,15005",1.0,0.0,0.0,7.0,40.6491258,40.6491258,2.0,0.0
5531," 96 MOHAWK TRAIL,-,-,ALBRIGHTSVILLE,PENNSYLVANIA,18210",1.0,0.0,0.0,25.0,40.99087551,40.99087551,2.0,0.0
5532," 96 VICTORIA DRIVE,-,-,ASTON,PENNSYLVANIA,19014",1.0,0.0,0.0,45.0,39.87323385,39.87323385,2.0,0.0
5533," 960 OLD YORK RD,SUITE 101,-,ABINGTON,PENNSYLVANIA,19001",0.0,0.0,1.0,91.0,40.10793733,40.10793733,0.0,0.0
5534," 961 RIVERVIEW DRIVE,PO BOX 118,-,WALNUTPORT,PENNSYLVANIA,18088",1.0,0.0,0.0,95.0,40.76416424,40.76416424,2.0,0.0
5535," 962 PENNSYLVANIA AVE,PO BOX 127,-,PEN ARGYL,PENNSYLVANIA,18072",1.0,0.0,0.0,95.0,40.857359100000004,40.857359100000004,2.0,0.0
5536," 963 FRUITVILLE PIKE,-,-,LITITZ,PENNSYLVANIA,17543",1.0,0.0,0.0,71.0,40.12701991,40.12701991,2.0,0.0
5537," 9636 SLEEPY HOLLOW LANE,-,-,BREINIGSVILLE,PENNSYLVANIA,18031",1.0,0.0,0.0,77.0,40.53170437,40.53170437,2.0,0.0
5538," 9637 HAAS HILL ROAD,-,-,BREINIGSVILLE,PENNSYLVANIA,18031",1.0,0.0,0.0,77.0,40.54556522,40.54556522,2.0,0.0
5539," 965  W. COUNTY LINE ROAD,-,-,HATBORO,PENNSYLVANIA,19040",1.0,0.0,0.0,17.0,40.19894014,40.19894014,2.0,0.0
5540," 965 WEST COUNTY LINE ROAD,-,-,HATBORO,PENNSYLVANIA,19040",1.0,0.0,0.0,17.0,40.19894014,40.19894014,2.0,0.0
5541," 966 WASHINGTON CROSSING RD,-,-,NEWTOWN,PENNSYLVANIA,18940",1.0,0.0,0.0,17.0,40.27708154,40.27708154,2.0,0.0
5542," 97 BOUNDRY LANE,-,-,BEAVER,PENNSYLVANIA,15009",0.0,0.0,1.0,7.0,40.6996839,40.6996839,0.0,0.0
5543," 97 BOUNDRY LANE,-,-,WEST BRIDGEWATER,PENNSYLVANIA,15009",1.0,0.0,0.0,7.0,40.6996839,40.6996839,2.0,0.0
5544," 97 COWAN RD,-,-,CARNEGIE,PENNSYLVANIA,15106",1.0,0.0,0.0,3.0,40.4260649,40.4260649,2.0,0.0
5545," 97 DEWEY ST,-,-,PITTSBURGH,PENNSYLVANIA,15223",1.0,0.0,0.0,3.0,40.5031984,40.5031984,2.0,0.0
5546," 97 MEADOWCREEK DRIVE,-,-,CHAMBERSBURG,PENNSYLVANIA,17202",1.0,0.0,0.0,55.0,39.92733008,39.92733008,2.0,0.0
5547," 970 SCOTT ST.,-,-,WILKES BARRE,PENNSYLVANIA,18705",1.0,0.0,0.0,79.0,41.25636242,41.25636242,2.0,0.0
5548," 971 KEIGHLER AVE ,-,-,GLENOLDEN,PENNSYLVANIA,19036",1.0,0.0,0.0,45.0,39.91158744,39.91158744,2.0,0.0
5549," 9718 JEANES STREET,-,-,PHILADELPHIA,PENNSYLVANIA,19115",1.0,0.0,0.0,101.0,40.10221286,40.10221286,2.0,0.0
5550," 972 CHERRY ST,-,-,DANVILLE,PENNSYLVANIA,17821",0.0,1.0,0.0,93.0,40.98875751,40.98875751,0.0,2.0
5551," 973 HOLLOW CT,-,-,ALLENTOWN,PENNSYLVANIA,18104",1.0,0.0,0.0,77.0,40.59820078,40.59820078,2.0,0.0
5552," 9747 CONCORD ROAD,-,-,UNION CITY,PENNSYLVANIA,16438",0.0,0.0,1.0,49.0,41.87511629,41.87511629,0.0,0.0
5553," 9753 HOFF STREET ,-,-,PHILADELPHIA,PENNSYLVANIA,19115",0.0,0.0,1.0,101.0,40.08970793,40.08970793,0.0,0.0
5554," 976 RAILROAD AVENUE,SUITE 200,-,BRYN MAWR,PENNSYLVANIA,19010",0.0,0.0,1.0,45.0,40.01627941,40.01627941,0.0,0.0
5555," 977 CAROL CIRCLE,-,-,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,39.98065535,39.98065535,2.0,0.0
5556," 977 YORK ROAD,-,-,DILLSBURG,PENNSYLVANIA,17019",1.0,0.0,0.0,133.0,40.1287514,40.1287514,2.0,0.0
5557," 978 HOBBS ROAD,-,-,RADNOR,PENNSYLVANIA,19087",0.0,0.0,1.0,29.0,40.06894165,40.06894165,0.0,0.0
5558," 979 BROOKSIDE ROAD,-,-,WESCOSVILLE,PENNSYLVANIA,18106",2.0,0.0,0.0,77.0,40.56394577,40.56394577,4.0,0.0
5559," 98 HOPE AVE,-,-,COATESVILLE,PENNSYLVANIA,19320",0.0,0.0,1.0,29.0,39.979071999999995,39.979071999999995,0.0,0.0
5560," 98 KING WAY,-,-,LIMERICK,PENNSYLVANIA,19468",1.0,0.0,0.0,91.0,40.22244183,40.22244183,2.0,0.0
5561," 98 S HARRISON AVE,-,-,PITTSBURGH,PENNSYLVANIA,15202",1.0,0.0,0.0,3.0,40.49163770000001,40.49163770000001,2.0,0.0
5562," 980 VIRA ROAD,-,-,LEWISTOWN,PENNSYLVANIA,17044",1.0,0.0,0.0,87.0,40.64554093,40.64554093,2.0,0.0
5563," 9839 PRESIDENTIAL DRIVE APT 103,-,-,ALLISON PARK,PENNSYLVANIA,15101",1.0,0.0,0.0,3.0,40.5816809,40.5816809,2.0,0.0
5564," 985 BERKSHIRE BOULEVARD,SUITE 100,-,WYOMISSING,PENNSYLVANIA,19610",1.0,0.0,0.0,11.0,40.3489055,40.3489055,2.0,0.0
5565," 985 EAST LANCASTER AVE,-,-,ROSEMONT,PENNSYLVANIA,19010",1.0,0.0,0.0,45.0,40.03068226,40.03068226,2.0,0.0
5566," 986 MARTIN LANE,-,-,HARRISBURG,PENNSYLVANIA,17111",1.0,0.0,0.0,43.0,40.25221446,40.25221446,2.0,0.0
