idx,general,pediatric,specialist,hygienist_for_general,hygienist_for_pediatric,Address,ZIP,City,State,Latitude,Longitude,CensusCountyFips,CensusStateFips,County,med_indicator,chip_indicator
632,0,0,1,0,0,16620 N 40TH ST STE A-1,85032,PHOENIX,AZ,33.637775500000004,-111.99836709999998,13,4,Maricopa County,0,0
633,1,0,0,2,0,"16620 N. 40TH ST,SUITE G3",85032,PHOENIX,AZ,33.637775500000004,-111.99836709999998,13,4,Maricopa County,0,0
634,1,0,0,2,0,"16620 N. 40TH ST., BLDG F",85032,PHOENIX,AZ,33.637775500000004,-111.99836709999998,13,4,Maricopa County,0,0
635,0,0,1,0,0,"16620 N. 40TH ST., STE H-1",85032,PHOENIX,AZ,33.637775500000004,-111.99836709999998,13,4,Maricopa County,0,0
636,1,0,0,2,0,16627 S. LINDSAY RD,85295,GILBERT,AZ,33.2973111,-111.77136270000001,13,4,Maricopa County,0,0
637,1,0,0,2,0,16628 N 35TH PLACE,85032,PHOENIX,AZ,33.637935399999996,-112.0065003,13,4,Maricopa County,0,0
638,0,0,1,0,0,"16631 E. WESTBY DR., UNIT 201",85268,FOUNTAIN HILLS,AZ,33.610206899999994,-111.7220479,13,4,Maricopa County,0,0
639,0,1,0,0,2,1669 E HEARNE WAY,85234,GILBERT,AZ,33.3567605,-111.7540332,13,4,Maricopa County,0,0
640,1,0,0,2,0,"16701 N ORACLE RD., STE-151",85739,TUCSON,AZ,32.508833100000004,-110.92637260000001,19,4,Pima County,0,0
641,1,0,0,2,0,"1675 EAST MORTEN AVE,APT #3110",85020,PHOENIX,AZ,33.5464417,-112.0460372,13,4,Maricopa County,0,0
642,0,0,1,0,0,1675 SOUTH MARBLE STREET,85295,GILBERT,AZ,33.3199414,-111.7614047,13,4,Maricopa County,0,0
643,1,0,0,2,0,1680 MCCULLOCH BLVD N,86403,LAKE HAVASU CITY,AZ,34.4553546,-114.2615203,15,4,Mohave County,0,0
644,1,0,0,2,0,16825 N 14TH ST UNIT 30,85022,PHOENIX,AZ,33.6393343,-112.0520712,13,4,Maricopa County,0,0
645,1,0,0,2,0,16836 S. 14TH LANE,85045,PHOENIX,AZ,33.29398278,-112.09070859999999,13,4,Maricopa County,0,0
646,1,0,0,2,0,"16841 N. 31ST AVE., STE 140",85053,PHOENIX,AZ,33.638351,-112.1240257,13,4,Maricopa County,0,0
647,1,0,0,2,0,16921 E PALISADES BLVD #111,85268,FOUNTAIN HILLS,AZ,33.6066475,-111.7150422,13,4,Maricopa County,0,0
648,1,0,0,2,0,16936 W. BELL RD. STE: 201,85374,SURPRISE,AZ,33.6399947,-112.4232669,13,4,Maricopa County,0,0
649,1,0,0,2,0,1700 E. LAKESIDE DR. #2,85234,GILBERT,AZ,33.3723339,-111.7516412,13,4,Maricopa County,0,0
650,1,0,0,2,0,1700 PINON DRIVE,86326,COTTONWOOD,AZ,34.72208757,-112.0088963,25,4,Yavapai County,0,0
651,1,0,0,2,0,17018 W. BELL ROAD,85374,SURPRISE,AZ,33.63902796,-112.4253857,13,4,Maricopa County,0,0
652,1,0,0,2,0,"17081 W GREENWAY RD,SUITE 120",85388,SURPRISE,AZ,33.623643799999996,-112.42631829999999,13,4,Maricopa County,0,0
653,1,0,0,2,0,"1710 W. VALENCIA RD,SUITE 190",85746,TUCSON,AZ,32.134356,-111.0021212,19,4,Pima County,0,0
654,1,0,0,2,0,17100 E SHEA BLVD  #450,85268,FOUNTAIN HILLS,AZ,33.572849100000006,-111.7127767,13,4,Maricopa County,0,0
655,1,0,0,2,0,17100 N. 67TH AVE SUITE 500,85308,GLENDALE,AZ,33.6401998,-112.20414,13,4,Maricopa County,0,0
656,1,0,0,2,0,1711 E HERMOSA VISTA DR.,85203,MESA,AZ,33.4588104,-111.7937845,13,4,Maricopa County,0,0
657,1,0,0,2,0,"1712 EAST GUADALUPE RD,SUITE 109",85283,TEMPE,AZ,33.3643846,-111.9132053,13,4,Maricopa County,0,0
658,1,0,0,2,0,1712 W. CALLE MARITA,85085,PHOENIX,AZ,33.7713958,-112.0981402,13,4,Maricopa County,0,0
659,1,0,0,2,0,1713 E SAN CARLOS PLACE,85249,CHANDLER,AZ,33.2348111,-111.8110959,13,4,Maricopa County,0,0
660,1,0,0,2,0,"1714 W HUNT HWY,STE 100",85143,QUEEN CREEK,AZ,33.1785722,-111.58260279999999,21,4,Pinal County,0,0
661,1,0,0,2,0,"1714 W. HUNT HWY, STE. 100",85143,QUEEN CREEK,AZ,33.1785722,-111.58260279999999,21,4,Pinal County,0,0
662,1,0,0,2,0,1715 E. PALMAIRE AVE.,85020,PHOENIX,AZ,33.54068187,-112.04480600000001,13,4,Maricopa County,0,0
663,1,0,0,2,0,"1717 E GLENN ST,APT 6104",85719,TUCSON,AZ,32.2581799,-110.9462328,19,4,Pima County,0,0
664,0,0,1,0,0,"1717 W NORTHERN AVE,SUITE 104",85021,PHOENIX,AZ,33.5519466,-112.0981189,13,4,Maricopa County,0,0
665,1,0,0,2,0,1718 N 44TH ST,85008,PHOENIX,AZ,33.4673711,-111.9874703,13,4,Maricopa County,0,0
666,0,1,0,0,2,1718 PASEO SAN LUIS,85635,SIERRA VISTA,AZ,31.53581883,-110.2548357,3,4,Cochise County,0,0
667,1,0,0,2,0,1719 W. LEAH LANE,85233,GILBERT,AZ,33.3722103,-111.8275222,13,4,Maricopa County,0,0
668,1,0,0,2,0,"172 E. MERRITT ST., STE F",86301,PRESCOTT,AZ,34.555345,-112.4676588,25,4,Yavapai County,0,0
669,1,0,0,2,0,1720 E BEVERLY AVE,86409,KINGMAN,AZ,35.2183153,-114.03975390000001,15,4,Mohave County,0,0
670,1,0,0,2,0,1720 E WARNER RD  #5,85284,TEMPE,AZ,33.3346107,-111.96785790000001,13,4,Maricopa County,0,0
671,1,0,0,2,0,"17215 N. 72ND DR., STE A100",85308,GLENDALE,AZ,33.641407,-112.2148612,13,4,Maricopa County,0,0
672,1,0,0,2,0,17218 N. 43RD PLACE,85032,PHOENIX,AZ,33.64386801,-111.9883457,13,4,Maricopa County,0,0
673,1,0,0,2,0,17219 N. 55TH PL,85254,SCOTTSDALE,AZ,33.642866299999994,-111.96042379999999,13,4,Maricopa County,0,0
674,1,0,0,2,0,"17220 N BOSWELL BLVD,SUITE 200W",85373,SUN CITY,AZ,33.64017189,-112.2787633,13,4,Maricopa County,0,0
675,1,0,0,2,0,17233 E. KENSINGTON PLACE,85268,FOUNTAIN HILLS,AZ,33.571156099999996,-111.70943359999998,13,4,Maricopa County,0,0
676,0,0,1,0,0,"17235 N 75TH AVE,SUITE A100",85308,GLENDALE,AZ,33.6405533,-112.2174614,13,4,Maricopa County,0,0
677,1,0,0,2,0,17247 N 77TH WAY,85255,SCOTTSDALE,AZ,33.642473100000004,-111.912398,13,4,Maricopa County,0,0
678,1,0,0,2,0,17250 N 43RD AVE  #1,85308,GLENDALE,AZ,33.6425037,-112.15229099999999,13,4,Maricopa County,0,0
679,0,0,1,0,0,"17250 N. 43RD AVE., STE 5",85308,GLENDALE,AZ,33.6425037,-112.15229099999999,13,4,Maricopa County,0,0
680,1,0,0,2,0,1727 WEST DUSTY WREN DR,85085,PHOENIX,AZ,33.7792161,-112.0973862,13,4,Maricopa County,0,0
681,1,0,0,2,0,1727 WILLOW CREEK RD,86301,PRESCOTT,AZ,34.570961499999996,-112.48193459999999,25,4,Yavapai County,0,0
682,0,1,0,0,2,1730 WEST BARTLETT WAY,85248,CHANDLER,AZ,33.2332842,-111.87194620000001,13,4,Maricopa County,0,0
683,1,0,0,2,0,17333 W KING CANYON DR,85387,SURPRISE,AZ,33.65973203,-112.4319355,13,4,Maricopa County,0,0
684,1,0,0,2,0,1741 MESQUITE AVE STE B-100,86403,LAKE HAVASU CITY,AZ,34.4788764,-114.34043909999998,15,4,Mohave County,0,0
685,1,0,0,2,0,1741 MESQUITE AVE. #100B,86403,LAKE HAVASU CITY,AZ,34.4788764,-114.34043909999998,15,4,Mohave County,0,0
686,0,0,1,0,0,"1747 E MORTEN AVE,SUITE 201",85020,PHOENIX,AZ,33.5454846,-112.04391159999999,13,4,Maricopa County,0,0
687,1,0,0,2,0,"1747 E. MORTEN, SUITE 301",85020,PHOENIX,AZ,33.5454846,-112.04391159999999,13,4,Maricopa County,0,0
688,0,0,1,0,0,1747 WILLOW CREEK ROAD,86301,PRESCOTT,AZ,34.5711404,-112.481958,25,4,Yavapai County,0,0
689,1,0,0,2,0,"1751 W ORANGE GROVE RD,BLDG 2",85704,TUCSON,AZ,32.3227654,-111.0044956,19,4,Pima County,0,0
690,1,0,0,2,0,"1751 W ORANGE GROVE RD,SUITE 101",85704,TUCSON,AZ,32.3227654,-111.0044956,19,4,Pima County,0,0
691,1,0,0,2,0,1751 W. ORANGE GROVE RD #101,85704,TUCSON,AZ,32.3227654,-111.0044956,19,4,Pima County,0,0
692,1,0,0,2,0,17519 W. TASHA DR,85388,SURPRISE,AZ,33.63283673,-112.4356229,13,4,Maricopa County,0,0
693,1,0,0,2,0,"1757 E BASELINE RD,SUITE 129",85233,GILBERT,AZ,33.3785789,-111.79392150000001,13,4,Maricopa County,0,0
694,1,0,0,2,0,1757 N. SWAN RD.,85712,TUCSON,AZ,32.2443133,-110.8931545,19,4,Pima County,0,0
695,1,0,0,2,0,1767 WILLOW CREEK RD,86301,PRESCOTT,AZ,34.571315500000004,-112.4819459,25,4,Yavapai County,0,0
696,1,0,0,2,0,1768 S. SUNLIT SAND PL.,85748,TUCSON,AZ,32.200491,-110.76359879999998,19,4,Pima County,0,0
697,1,0,0,2,0,1769 W UNIVERSITY HTS DR SOUTH,86005,FLAGSTAFF,AZ,35.173601,-111.68316850000001,5,4,Coconino County,0,0
698,1,0,0,2,0,1773 S BALBOA DR,85295,GILBERT,AZ,33.3183006,-111.72188670000001,13,4,Maricopa County,0,0
699,1,0,0,2,0,1776 E. GLENDALE AVE.,85020,PHOENIX,AZ,33.53840213,-112.0436662,13,4,Maricopa County,0,0
700,1,0,0,2,0,1776 N. SCOTTSDALE RD #673,85257,SCOTTSDALE,AZ,33.4669608,-111.9272205,13,4,Maricopa County,0,0
701,1,0,0,2,0,1777 E. SHEFFIELD AVE.,85225,CHANDLER,AZ,33.32601139,-111.80972859999999,13,4,Maricopa County,0,0
702,1,0,0,2,0,"1777 W OCOTILLO RD,UNIT #45",85248,CHANDLER,AZ,33.243624600000004,-111.87326029999998,13,4,Maricopa County,0,0
703,1,0,0,2,0,"1781 E. HIGHWAY 69, SUITE 9",86301,PRESCOTT,AZ,34.54939069,-112.43892779999999,25,4,Yavapai County,0,0
704,1,0,0,2,0,1785 E CAMINO CIELO,85718,TUCSON,AZ,32.3329299,-110.94574080000001,19,4,Pima County,0,0
705,1,0,0,2,0,"1785 W. STATE ROUTE 89A, STE 2D",86336,SEDONA,AZ,34.86359957,-111.7916168,25,4,Yavapai County,0,0
706,1,0,0,2,0,1787 WILLOW CREEK RD.,86301,PRESCOTT,AZ,34.5714694,-112.4819283,25,4,Yavapai County,0,0
707,1,0,0,2,0,"1795 AIRWAY AVE,SUITE A",86409,KINGMAN,AZ,35.2253205,-114.0315689,15,4,Mohave County,0,0
708,1,0,0,2,0,"1799 KIOWA AVE,SUITE 109",86403,LAKE HAVASU CITY,AZ,34.50297705,-114.35266090000002,15,4,Mohave County,0,0
709,1,0,0,2,0,18002 N 52ND PL,85254,SCOTTSDALE,AZ,33.65089306,-111.9681258,13,4,Maricopa County,0,0
710,1,0,0,2,0,"1801 E. SOUTHERN AVE., STE 101",85204,MESA,AZ,33.393281800000004,-111.792491,13,4,Maricopa County,0,0
711,1,0,0,2,0,1802 E PRINCE RD,85719,TUCSON,AZ,32.271846000000004,-110.9446531,19,4,Pima County,0,0
712,1,0,0,2,0,1802 E. PRINCE RD,85719,TUCSON,AZ,32.271846000000004,-110.9446531,19,4,Pima County,0,0
713,1,0,0,2,0,1808 E CATAMARAN DR,85234,GILBERT,AZ,33.3767583,-111.75036100000001,13,4,Maricopa County,0,0
714,1,0,0,2,0,1809 E. CASHMAN RD.,85024,PHOENIX,AZ,33.6917088,-112.04267390000001,13,4,Maricopa County,0,0
715,0,0,1,0,0,"1810 S CRISMON ROAD, SUITE 183",85209,MESA,AZ,33.382155499999996,-111.6180578,13,4,Maricopa County,0,0
716,1,0,0,2,0,1812 N RAINTREE RD,86004,FLAGSTAFF,AZ,35.199710499999995,-111.5968355,5,4,Coconino County,0,0
717,1,0,0,2,0,1816 E. BARBARITA AVE.,85234,GILBERT,AZ,33.3636322,-111.75066029999999,13,4,Maricopa County,0,0
718,1,0,0,2,0,1820 FORTY NINER DR.,85749,TUCSON,AZ,32.2442423,-110.73254640000002,19,4,Pima County,0,0
719,1,0,0,2,0,18205 N 51ST AVE #155,85308,GLENDALE,AZ,33.651371600000004,-112.1683535,13,4,Maricopa County,0,0
720,1,0,0,2,0,"18205 N. 51ST AVE., STE 101",85308,GLENDALE,AZ,33.651371600000004,-112.1683535,13,4,Maricopa County,0,0
721,0,0,1,0,0,"18205 N. 51ST AVENUE,SUITE 101",85308,GLENDALE,AZ,33.651371600000004,-112.1683535,13,4,Maricopa County,0,0
722,1,0,0,2,0,1821 N TREKELL RD SUITE 9,85122,CASA GRANDE,AZ,32.90260094,-111.74005509999999,21,4,Pinal County,0,0
723,1,0,0,2,0,18212 N. 92ND STREET,85255,SCOTTSDALE,AZ,33.650620399999994,-111.88409070000002,13,4,Maricopa County,0,0
724,1,0,0,2,0,"1822 S. 39TH STREET,UNIT 35",85206,MESA,AZ,33.381153499999996,-111.7506409,13,4,Maricopa County,0,0
725,1,0,0,2,0,18275 N 59TH AVE STE D120,85308,GLENDALE,AZ,33.6513584,-112.1858002,13,4,Maricopa County,0,0
726,1,0,0,2,0,"18275 N. 59TH AVE.,BUILDING I, SUITE 150",85308,GLENDALE,AZ,33.66054289,-112.1845837,13,4,Maricopa County,0,0
727,1,0,0,2,0,1830 E INNOVATION PARK DR,85755,ORO VALLEY,AZ,32.4315525,-110.9448129,19,4,Pima County,0,0
728,1,0,0,2,0,1830 KIRK DR.,86404,LAKE HAVASU CITY,AZ,34.50782048,-114.352434,15,4,Mohave County,0,0
729,1,0,0,2,0,1830 S. ALMA SCHOOL RD #110,85210,MESA,AZ,33.3820897,-111.85972549999998,13,4,Maricopa County,0,0
730,1,0,0,2,0,"1830 S. ALMA SCHOOL RD., STE-136",85210,MESA,AZ,33.3820897,-111.85972549999998,13,4,Maricopa County,0,0
731,1,0,0,2,0,"1830 S. ALMA SCHOOL RD.,STE-136",85210,MESA,AZ,33.3820897,-111.85972549999998,13,4,Maricopa County,0,0
732,0,0,1,0,0,"18301 N 79TH AVE,SUITE 164F",85308,GLENDALE,AZ,33.648477,-112.2290065,13,4,Maricopa County,0,0
733,1,0,0,2,0,"18301 N 79TH AVE,SUITE F164",85308,GLENDALE,AZ,33.648477,-112.2290065,13,4,Maricopa County,0,0
734,2,0,0,4,0,"18301 N 79TH AVE., #F-160",85308,GLENDALE,AZ,33.648477,-112.2290065,13,4,Maricopa County,0,0
735,0,0,1,0,0,18301 N. 79TH AVE SUITE G-185,85308,GLENDALE,AZ,33.648477,-112.2290065,13,4,Maricopa County,0,0
736,0,0,1,0,0,"18301 N. 79TH AVE., BLD G, STE 185",85308,GLENDALE,AZ,33.648477,-112.2290065,13,4,Maricopa County,0,0
737,1,0,0,2,0,18344 W. PALO VERDE AVE.,85355,WADDELL,AZ,33.572601500000005,-112.4547888,13,4,Maricopa County,0,0
738,0,0,1,0,0,18346 W RANCHO COURT,85340,LITCHFIELD PARK,AZ,33.5216625,-112.45472140000001,13,4,Maricopa County,0,0
739,1,0,0,2,0,"1835 E GUADALUPE RD,STE C-107",85283,TEMPE,AZ,33.36367361,-111.9096236,13,4,Maricopa County,0,0
740,1,0,0,2,0,"1835 E. GUADALUPE RD.,,SUITE C107",85283,TEMPE,AZ,33.36367361,-111.9096236,13,4,Maricopa County,0,0
741,1,0,0,2,0,1840 E INNOVATION PARK DR,85755,ORO VALLEY,AZ,32.4317646,-110.94436110000001,19,4,Pima County,0,0
742,1,0,0,2,0,1840 N. CRAYCROFT RD.,85712,TUCSON,AZ,32.2456415,-110.87514920000001,19,4,Pima County,0,0
743,1,0,0,2,0,"18404 N. TATUM BLVD., STE-203",85032,PHOENIX,AZ,33.65395753,-111.97860190000002,13,4,Maricopa County,0,0
744,1,0,0,2,0,1844 W. BUTLER DR,85021,PHOENIX,AZ,33.5606624,-112.09906140000001,13,4,Maricopa County,0,0
745,1,0,0,2,0,"18444 N 25TH AVE,SUITE 420",85023,PHOENIX,AZ,33.6533026,-112.11303659999999,13,4,Maricopa County,0,0
746,1,0,0,2,0,"18475 N 91ST AVE,SUITE 1",85382,PEORIA,AZ,33.6514703,-112.254081,13,4,Maricopa County,0,0
747,1,0,0,2,0,1848 HOPE AVE SUITE 2,86401,KINGMAN,AZ,35.209392799999996,-114.0358007,15,4,Mohave County,0,0
748,1,0,0,2,0,18487 W. CARMEN DR.,85388,SURPRISE,AZ,33.624467200000005,-112.4576473,13,4,Maricopa County,0,0
749,1,0,0,2,0,1849 E. BAY TREE COURT,85234,GILBERT,AZ,33.369944800000006,-111.74990149999999,13,4,Maricopa County,0,0
750,1,0,0,2,0,18494 E CATTLE DR,85142,QUEEN CREEK,AZ,33.271792600000005,-111.6843379,13,4,Maricopa County,0,0
751,1,0,0,2,0,1851 WEST LONGHORN DRIVE,85286,CHANDLER,AZ,33.2854655,-111.8739794,13,4,Maricopa County,0,0
752,0,0,1,0,0,18525 N SCOTTSDALE RD #2038,85255,SCOTTSDALE,AZ,33.652952899999995,-111.92345790000002,13,4,Maricopa County,0,0
753,1,0,0,2,0,18525 N SCOTTSDALE RD. APT. 3039,85255,SCOTTSDALE,AZ,33.652952899999995,-111.92345790000002,13,4,Maricopa County,0,0
754,1,0,0,2,0,1853 S PONDEROSA DRIVE,85295,GILBERT,AZ,33.316816700000004,-111.7129372,13,4,Maricopa County,0,0
755,1,0,0,2,0,18550  E RITTENHOUSE RD #103,85142,QUEEN CREEK,AZ,33.2835188,-111.683435,13,4,Maricopa County,0,0
756,1,0,0,2,0,18555 N 59TH AVE #127,85308,GLENDALE,AZ,33.6525091,-112.18569779999999,13,4,Maricopa County,0,0
757,1,0,0,2,0,18555 N 79TH AVE  #A-104,85308,GLENDALE,AZ,33.65063120000001,-112.2287848,13,4,Maricopa County,0,0
758,1,0,0,2,0,18555 N 79TH AVE  #B-107,85308,GLENDALE,AZ,33.65063120000001,-112.2287848,13,4,Maricopa County,0,0
759,0,0,2,0,0,18555 N 79TH AVE #D-104,85308,GLENDALE,AZ,33.65063120000001,-112.2287848,13,4,Maricopa County,0,0
760,1,0,0,2,0,18555 N. 79TH AVE. #B-104,85308,GLENDALE,AZ,33.65063120000001,-112.2287848,13,4,Maricopa County,0,0
761,0,0,1,0,0,"18555 N. 79TH AVE., STE A-103",85308,GLENDALE,AZ,33.65063120000001,-112.2287848,13,4,Maricopa County,0,0
762,1,0,0,2,0,"18555 N. 79TH AVE., STE D-104",85308,GLENDALE,AZ,33.65063120000001,-112.2287848,13,4,Maricopa County,0,0
763,0,0,1,0,0,"18555 N. 79TH AVE., STE. B-106",85308,GLENDALE,AZ,33.65063120000001,-112.2287848,13,4,Maricopa County,0,0
764,1,0,0,2,0,"1859 S STAPLEY DR,SUITE 104",85204,MESA,AZ,33.380126399999995,-111.80677299999999,13,4,Maricopa County,0,0
765,1,0,0,2,0,"1860 S ALMA SCHOOL RD,SUITE 5",85286,CHANDLER,AZ,33.28104961,-111.8589449,13,4,Maricopa County,0,0
766,1,0,0,2,0,"18610 E. RITTENHOUSE ROAD, SUITE 103",85242,QUEEN CREEK,AZ,33.283764,-111.6823893,13,4,Maricopa County,0,0
767,0,0,1,0,0,18616 E. CATTLE DR,85142,QUEEN CREEK,AZ,33.27332363,-111.6815875,13,4,Maricopa County,0,0
768,1,0,0,2,0,18620 N 4TH AVE,85027,PHOENIX,AZ,33.65603796,-112.0793923,13,4,Maricopa County,0,0
769,1,0,0,2,0,1865 NORTH KOLB ROAD,85715,TUCSON,AZ,32.2433788,-110.84573370000001,19,4,Pima County,0,0
770,0,0,1,0,0,18650 N THOMPSON PK PKWY #2010,85255,SCOTTSDALE,AZ,33.6557539,-111.86757150000001,13,4,Maricopa County,0,0
771,0,1,0,0,2,18700 N 64TH DR  #302,85308,GLENDALE,AZ,33.655220799999995,-112.20044540000002,13,4,Maricopa County,0,0
772,0,0,1,0,0,18715 N REEMS RD #100,85374,SUN CITY WEST,AZ,33.65388239999999,-112.3752619,13,4,Maricopa County,0,0
773,1,0,0,2,0,18731 N REEMS RD #600,85374,SURPRISE,AZ,33.653644899999996,-112.3747013,13,4,Maricopa County,0,0
774,0,0,1,0,0,"18731 N REEMS RD,SUITE 620",85374,SURPRISE,AZ,33.653644899999996,-112.3747013,13,4,Maricopa County,0,0
775,1,0,0,2,0,"18775 N REEMS RD,SUITE 300",85374,SURPRISE,AZ,33.6541679,-112.37458970000002,13,4,Maricopa County,0,0
776,0,1,0,0,2,1878 E CHOCTAW DRIVE,85650,SIERRA VISTA,AZ,31.48896492,-110.28118959999999,3,4,Cochise County,0,0
777,1,0,0,2,0,188 N SPENCER LANE,85552,THATCHER,AZ,32.83986984,-109.7501955,9,4,Graham County,0,0
778,1,0,0,2,0,18818 N. 99TH AVE.,85373,SUN CITY,AZ,33.6557889,-112.2801446,13,4,Maricopa County,0,0
779,1,0,0,2,0,1885 W. DION DR.,85086,ANTHEM,AZ,33.8546675,-112.0992572,13,4,Maricopa County,0,0
780,2,0,0,4,0,1900 PASEO SAN LUIS,85635,SIERRA VISTA,AZ,31.53286342,-110.25486670000001,3,4,Cochise County,0,0
781,1,0,0,2,0,1901 S. SIGNAL BUTTE RD #107,85209,MESA,AZ,33.381506800000004,-111.5986707,13,4,Maricopa County,0,0
782,1,0,0,2,0,19048 N. 47TH CIRCLE,85308,GLENDALE,AZ,33.659489,-112.16330420000001,13,4,Maricopa County,0,0
783,1,0,0,2,0,1907 W. SIDE CANYON TR.,85085,PHOENIX,AZ,33.7465342,-112.10037720000001,13,4,Maricopa County,0,0
784,1,0,0,2,0,"1909 N. POWER RD., STE 103",85202,MESA,AZ,33.4504128,-111.68228549999999,13,4,Maricopa County,0,0
785,1,0,0,2,0,"19120 N PIMA RD, SUITE 110",85255,SCOTTSDALE,AZ,33.6583099,-111.88970719999999,13,4,Maricopa County,0,0
786,1,0,0,2,0,1914 S. LONGSPUR LN,85295,GILBERT,AZ,33.315827899999995,-111.69934409999999,13,4,Maricopa County,0,0
787,1,0,0,2,0,19155 N 94TH PLACE,85255,SCOTTSDALE,AZ,33.659675,-111.8768199,13,4,Maricopa County,0,0
788,1,0,0,2,0,19177 E MOCKINGBIRD DR,85142,QUEEN CREEK,AZ,33.268140700000004,-111.67030390000001,13,4,Maricopa County,0,0
789,1,0,0,2,0,19196 N 78TH AVE,85308,GLENDALE,AZ,33.6574561,-112.22556570000002,13,4,Maricopa County,0,0
790,1,0,0,2,0,1921 N LYNCH,85207,MESA,AZ,33.4499196,-111.6459419,13,4,Maricopa County,0,0
791,1,0,0,2,0,1921 W. MORNING VISTA LANE,85085,PHOENIX,AZ,33.751746600000004,-112.10115230000001,13,4,Maricopa County,0,0
792,0,0,1,0,0,19213 N 71ST LANE,85308,GLENDALE,AZ,33.6584903,-112.2142949,13,4,Maricopa County,0,0
793,1,0,0,2,0,1923 E. MCNAIR DRIVE,85283,TEMPE,AZ,33.3501428,-111.90632749999999,13,4,Maricopa County,0,0
794,0,0,1,0,0,"1925 W. RIVER RD.,APT #1106",85704,TUCSON,AZ,32.3027995,-111.00672709999999,19,4,Pima County,0,0
795,1,0,0,2,0,"1925 W. RIVER ROAD, APARTMENT 4208",85704,TUCSON,AZ,32.3027995,-111.00672709999999,19,4,Pima County,0,0
796,1,0,0,2,0,1927 N GILBERT RD  #12,85203,MESA,AZ,33.4506636,-111.7873617,13,4,Maricopa County,0,0
797,1,0,0,2,0,"1929 E RAY RD,STE 2",85225,CHANDLER,AZ,33.32077756,-111.80868670000001,13,4,Maricopa County,0,0
798,1,0,0,2,0,19307 N 66TH AVE,85308,GLENDALE,AZ,33.6594831,-112.20036999999999,13,4,Maricopa County,0,0
799,1,0,0,2,0,1934 E CALLE DE CABALLOS,85284,TEMPE,AZ,33.33968521,-111.90584229999999,13,4,Maricopa County,0,0
800,1,0,0,2,0,1939 MCCULLOCH BLVD  #2,86403,LAKE HAVASU CITY,AZ,34.47802720000001,-114.3342278,15,4,Mohave County,0,0
801,1,0,0,2,0,1941 S PIERPONT #2095,85206,MESA,AZ,33.3821892,-111.7271824,13,4,Maricopa County,0,0
802,1,0,0,2,0,"1941 W. GUADALUPE RD,STE 120",85202,MESA,AZ,33.3629565,-111.8754918,13,4,Maricopa County,0,0
803,0,0,1,0,0,"1942 E SOUTHERN AVE,SUITE 103",85204,MESA,AZ,33.3939073,-111.7899636,13,4,Maricopa County,0,0
804,1,0,0,2,0,"19420 N 59TH AVE,SUITE D-400",85308,GLENDALE,AZ,33.66243,-112.18753390000002,13,4,Maricopa County,0,0
805,1,0,0,2,0,"19420 N 59TH AVE,SUITE D400",85308,GLENDALE,AZ,33.66243,-112.18753390000002,13,4,Maricopa County,0,0
806,1,0,0,2,0,19485 E VIA DEL ORO,85142,QUEEN CREEK,AZ,33.23853615,-111.6633463,13,4,Maricopa County,0,0
807,1,0,0,2,0,1949 W RAY RD  #26,85224,CHANDLER,AZ,33.319395,-111.87496409999999,13,4,Maricopa County,0,0
808,1,0,0,2,0,"1951 N WILMOT RD,BLDG 5, SUITE 14",85712,TUCSON,AZ,32.246376899999994,-110.8590862,19,4,Pima County,0,0
809,2,0,0,4,0,19555 N 59TH AVE,85308,GLENDALE,AZ,33.6634049,-112.1836038,13,4,Maricopa County,0,0
810,1,0,0,2,0,19555 N 59TH AVENUE,85308,GLENDALE,AZ,33.6634049,-112.1836038,13,4,Maricopa County,0,0
811,1,0,0,2,0,1959 COMMERCE CENTER CIRCLE,86301,PRESCOTT,AZ,34.5928185,-112.4308885,25,4,Yavapai County,0,0
812,1,0,0,2,0,"1959 S VAL VISTA DR,SUITE 118",85204,MESA,AZ,33.3800885,-111.75219560000001,13,4,Maricopa County,0,0
813,1,0,0,2,0,19615 N 40TH LANE,85308,GLENDALE,AZ,33.6648643,-112.14738090000002,13,4,Maricopa County,0,0
814,1,0,0,2,0,"19636 N 27TH AVE,SUITE 110",85027,PHOENIX,AZ,33.66773737,-112.11732930000001,13,4,Maricopa County,0,0
815,1,0,0,2,0,"19636 N. 27TH AVE., STE 110",85027,PHOENIX,AZ,33.66773737,-112.11732930000001,13,4,Maricopa County,0,0
816,1,0,0,2,0,1967 W. GLOWING GRANITE PL.,85755,ORO VALLEY,AZ,32.4679397,-111.0084465,19,4,Pima County,0,0
817,1,0,0,2,0,1968 N PEART RD #22,85122,CASA GRANDE,AZ,32.91713747,-111.7442182,21,4,Pinal County,0,0
818,0,0,1,0,0,1969 SHADOW VALLEY DR,86305,PRESCOTT,AZ,34.5919944,-112.5028885,25,4,Yavapai County,0,0
819,1,0,0,2,0,197 GREENTREE DRIVE,86403,LAKE HAVASU CITY,AZ,34.469879600000006,-114.3299751,15,4,Mohave County,0,0
820,1,0,0,2,0,19700 N 76TH ST #2122,85255,SCOTTSDALE,AZ,33.665906899999996,-111.91699209999999,13,4,Maricopa County,0,0
821,0,0,1,0,0,"19700 N 76TH STREET,APARTMENT 2068",85255,SCOTTSDALE,AZ,33.665906899999996,-111.91699209999999,13,4,Maricopa County,0,0
822,1,0,0,2,0,1971 MCCULLOCH BLVD N #100,86403,LAKE HAVASU CITY,AZ,34.4775169,-114.3331632,15,4,Mohave County,0,0
